STATEFP|PLACEFP|NAME|NAMELSAD
13|54264|Nashville|Nashville city
13|54572|Nelson|Nelson city
13|54656|Newborn|Newborn town
13|54992|Newington|Newington town
13|55020|Newnan|Newnan city
13|55244|Newton|Newton city
13|55440|Nicholls|Nicholls city
13|55468|Nicholson|Nicholson city
13|55776|Norcross|Norcross city
13|55860|Norman Park|Norman Park city
13|56308|North High Shoals|North High Shoals town
13|56560|Norwood|Norwood city
13|56644|Nunez|Nunez city
13|57232|Oak Park|Oak Park town
13|57260|Oakwood|Oakwood city
13|57372|Ochlocknee|Ochlocknee town
13|57428|Ocilla|Ocilla city
13|57456|Oconee|Oconee city
13|57540|Odum|Odum city
13|57568|Offerman|Offerman city
13|57736|Oglethorpe|Oglethorpe city
13|58100|Oliver|Oliver city
13|58184|Omega|Omega city
13|58296|Orchard Hill|Orchard Hill town
13|58744|Oxford|Oxford city
13|58884|Palmetto|Palmetto city
13|59416|Parrott|Parrott town
13|59500|Patterson|Patterson city
13|59556|Pavo|Pavo city
13|59724|Peachtree City|Peachtree City city
13|59735|Peachtree Corners|Peachtree Corners city
13|59808|Pearson|Pearson city
13|59976|Pelham|Pelham city
13|60004|Pembroke|Pembroke city
13|60032|Pendergrass|Pendergrass town
13|60340|Perry|Perry city
13|60984|Pinehurst|Pinehurst city
13|61040|Pine Lake|Pine Lake city
13|61124|Pine Mountain|Pine Mountain town
13|61320|Pineview|Pineview town
13|61544|Pitts|Pitts city
13|61628|Plains|Plains city
13|61684|Plainville|Plainville city
13|62104|Pooler|Pooler city
13|62216|Portal|Portal town
13|62244|Porterdale|Porterdale city
13|62328|Port Wentworth|Port Wentworth city
13|62496|Poulan|Poulan city
13|62524|Powder Springs|Powder Springs city
13|63000|Pulaski|Pulaski town
13|63224|Quitman|Quitman city
13|63560|Ranger|Ranger town
13|63728|Ray City|Ray City city
13|63756|Rayle|Rayle town
13|63840|Rebecca|Rebecca town
13|64372|Register|Register town
13|64512|Reidsville|Reidsville city
13|64596|Remerton|Remerton city
13|64680|Rentz|Rentz city
13|64736|Resaca|Resaca town
13|64792|Rest Haven|Rest Haven town
13|64876|Reynolds|Reynolds city
13|64932|Rhine|Rhine town
13|64960|Riceboro|Riceboro city
13|65016|Richland|Richland city
13|65044|Richmond Hill|Richmond Hill city
13|65156|Riddleville|Riddleville town
13|65296|Rincon|Rincon city
13|65324|Ringgold|Ringgold city
13|65464|Riverdale|Riverdale city
13|65856|Roberta|Roberta city
13|66024|Rochelle|Rochelle city
13|66276|Rockmart|Rockmart city
13|66444|Rocky Ford|Rocky Ford town
13|66668|Rome|Rome city
13|66696|Roopville|Roopville town
13|67256|Rossville|Rossville city
13|67284|Roswell|Roswell city
13|67452|Royston|Royston city
13|67760|Rutledge|Rutledge city
13|67984|St. Marys|St. Marys city
13|68096|Sale City|Sale City city
13|68208|Sandersville|Sandersville city
13|68516|Sandy Springs|Sandy Springs city
13|68600|Santa Claus|Santa Claus city
13|68740|Sardis|Sardis city
13|68796|Sasser|Sasser town
13|69000|Savannah|Savannah city
13|69336|Scotland|Scotland city
13|69448|Screven|Screven city
13|69672|Senoia|Senoia city
13|69784|Shady Dale|Shady Dale town
13|69896|Sharon|Sharon city
13|69980|Sharpsburg|Sharpsburg town
13|70120|Shellman|Shellman city
13|70428|Shiloh|Shiloh city
13|70932|Siloam|Siloam town
13|71282|Sky Valley|Sky Valley city
13|71464|Smithville|Smithville city
13|71492|Smyrna|Smyrna city
13|71604|Snellville|Snellville city
13|71660|Social Circle|Social Circle city
13|71772|Soperton|Soperton city
13|72122|South Fulton|South Fulton city
13|72556|Sparks|Sparks town
13|72584|Sparta|Sparta city
13|72780|Springfield|Springfield city
13|73004|Stapleton|Stapleton city
13|73256|Statesboro|Statesboro city
13|73312|Statham|Statham city
13|73620|Stillmore|Stillmore city
13|73704|Stockbridge|Stockbridge city
13|73784|Stonecrest|Stonecrest city
13|73816|Stone Mountain|Stone Mountain city
13|74180|Sugar Hill|Sugar Hill city
13|74348|Summertown|Summertown city
13|74376|Summerville|Summerville city
13|74432|Sumner|Sumner town
13|74572|Sunny Side|Sunny Side city
13|74852|Surrency|Surrency town
13|74936|Suwanee|Suwanee city
13|74964|Swainsboro|Swainsboro city
13|75104|Sycamore|Sycamore city
13|75160|Sylvania|Sylvania city
13|75188|Sylvester|Sylvester city
13|75244|Talbotton|Talbotton city
13|75272|Talking Rock|Talking Rock town
13|75300|Tallapoosa|Tallapoosa city
13|75328|Tallulah Falls|Tallulah Falls town
13|75412|Talmo|Talmo town
13|75496|Tarrytown|Tarrytown town
13|75664|Taylorsville|Taylorsville town
13|75832|Temple|Temple city
13|75888|Tennille|Tennille city
13|76168|Thomaston|Thomaston city
13|76224|Thomasville|Thomasville city
13|76280|Thomson|Thomson city
13|76364|Thunderbolt|Thunderbolt town
13|76476|Tifton|Tifton city
13|76504|Tiger|Tiger town
13|76532|Tignall|Tignall town
13|76756|Toccoa|Toccoa city
13|76952|Toomsboro|Toomsboro city
13|77372|Trenton|Trenton city
13|77540|Trion|Trion town
13|77652|Tucker|Tucker city
13|77736|Tunnel Hill|Tunnel Hill city
13|77764|Turin|Turin town
13|77988|Twin City|Twin City city
13|78036|Tybee Island|Tybee Island city
13|78044|Tyrone|Tyrone town
13|78100|Ty Ty|Ty Ty city
13|78156|Unadilla|Unadilla city
13|78324|Union City|Union City city
13|78380|Union Point|Union Point city
13|78744|Uvalda|Uvalda city
13|78800|Valdosta|Valdosta city
13|78996|Varnell|Varnell city
13|79164|Vernonburg|Vernonburg town
13|79388|Vidalia|Vidalia city
13|79416|Vidette|Vidette city
13|79444|Vienna|Vienna city
13|79528|Villa Rica|Villa Rica city
13|79808|Waco|Waco city
13|79864|Wadley|Wadley city
13|79948|Waleska|Waleska city
13|80228|Walnut Grove|Walnut Grove city
13|80256|Walthourville|Walthourville city
13|80480|Warm Springs|Warm Springs city
13|80508|Warner Robins|Warner Robins city
13|80592|Warrenton|Warrenton city
13|80676|Warwick|Warwick city
13|80704|Washington|Washington city
13|80788|Watkinsville|Watkinsville city
13|80844|Waverly Hall|Waverly Hall town
13|80956|Waycross|Waycross city
13|80984|Waynesboro|Waynesboro city
13|81128|Webster County|Webster County unified government
13|82132|West Point|West Point city
13|82412|Whigham|Whigham city
13|82468|White|White city
13|82692|White Plains|White Plains city
13|82720|Whitesburg|Whitesburg city
13|82972|Willacoochee|Willacoochee city
13|83084|Williamson|Williamson city
13|83420|Winder|Winder city
13|83728|Winterville|Winterville city
13|83868|Woodbine|Woodbine city
13|83896|Woodbury|Woodbury city
13|83952|Woodland|Woodland city
13|84176|Woodstock|Woodstock city
13|84260|Woodville|Woodville city
13|84288|Woolsey|Woolsey town
13|84456|Wrens|Wrens city
13|84512|Wrightsville|Wrightsville city
13|84708|Yatesville|Yatesville town
13|84960|Young Harris|Young Harris city
13|85128|Zebulon|Zebulon city
33|05140|Berlin|Berlin city
33|12900|Claremont|Claremont city
33|14200|Concord|Concord city
33|18820|Dover|Dover city
33|27380|Franklin|Franklin city
33|39300|Keene|Keene city
33|40180|Laconia|Laconia city
33|41300|Lebanon|Lebanon city
33|45140|Manchester|Manchester city
33|50260|Nashua|Nashua city
33|62900|Portsmouth|Portsmouth city
33|65140|Rochester|Rochester city
33|69940|Somersworth|Somersworth city
08|00760|Aguilar|Aguilar town
08|00925|Akron|Akron town
08|01090|Alamosa|Alamosa city
08|01530|Alma|Alma town
08|02355|Antonito|Antonito town
08|03235|Arriba|Arriba town
08|03455|Arvada|Arvada city
08|03620|Aspen|Aspen city
08|03950|Ault|Ault town
08|04000|Aurora|Aurora city
08|04110|Avon|Avon town
08|04935|Basalt|Basalt town
08|05265|Bayfield|Bayfield town
08|06090|Bennett|Bennett town
08|06255|Berthoud|Berthoud town
08|06530|Bethune|Bethune town
08|07025|Black Hawk|Black Hawk city
08|07190|Blanca|Blanca town
08|07410|Blue River|Blue River town
08|07571|Bonanza|Bonanza town
08|07795|Boone|Boone town
08|07850|Boulder|Boulder city
08|08070|Bow Mar|Bow Mar town
08|08345|Branson|Branson town
08|08400|Breckenridge|Breckenridge town
08|08675|Brighton|Brighton city
08|09115|Brookside|Brookside town
08|09280|Broomfield|Broomfield city
08|09555|Brush|Brush city
08|10105|Buena Vista|Buena Vista town
08|10600|Burlington|Burlington city
08|11260|Calhan|Calhan town
08|11645|Campo|Campo town
08|11810|Cañon City|Cañon City city
08|12030|Carbonate|Carbonate town
08|12045|Carbondale|Carbondale town
08|12387|Castle Pines|Castle Pines city
08|12415|Castle Rock|Castle Rock town
08|12635|Cedaredge|Cedaredge town
08|12815|Centennial|Centennial city
08|12855|Center|Center town
08|12910|Central City|Central City city
08|13460|Cheraw|Cheraw town
08|13845|Cherry Hills Village|Cherry Hills Village city
08|14175|Cheyenne Wells|Cheyenne Wells town
08|14765|City of Creede|City of Creede town
08|15330|Coal Creek|Coal Creek town
08|15550|Cokedale|Cokedale town
08|15605|Collbran|Collbran town
08|16000|Colorado Springs|Colorado Springs city
08|16385|Columbine Valley|Columbine Valley town
08|16495|Commerce City|Commerce City city
08|17375|Cortez|Cortez city
08|17760|Craig|Craig city
08|17925|Crawford|Crawford town
08|18310|Crested Butte|Crested Butte town
08|18420|Crestone|Crestone town
08|18530|Cripple Creek|Cripple Creek city
08|18640|Crook|Crook town
08|18750|Crowley|Crowley town
08|19080|Dacono|Dacono city
08|19355|De Beque|De Beque town
08|19630|Deer Trail|Deer Trail town
08|19795|Del Norte|Del Norte town
08|19850|Delta|Delta city
08|20000|Denver|Denver city
08|20440|Dillon|Dillon town
08|20495|Dinosaur|Dinosaur town
08|20770|Dolores|Dolores town
08|21265|Dove Creek|Dove Creek town
08|22035|Durango|Durango city
08|22145|Eads|Eads town
08|22200|Eagle|Eagle town
08|22860|Eaton|Eaton town
08|23025|Eckley|Eckley town
08|23135|Edgewater|Edgewater city
08|23740|Elizabeth|Elizabeth town
08|24620|Empire|Empire town
08|24785|Englewood|Englewood city
08|24950|Erie|Erie town
08|25115|Estes Park|Estes Park town
08|25280|Evans|Evans city
08|25610|Fairplay|Fairplay town
08|26270|Federal Heights|Federal Heights city
08|26600|Firestone|Firestone town
08|26765|Flagler|Flagler town
08|26875|Fleming|Fleming town
08|27040|Florence|Florence city
08|27425|Fort Collins|Fort Collins city
08|27700|Fort Lupton|Fort Lupton city
08|27810|Fort Morgan|Fort Morgan city
08|27865|Fountain|Fountain city
08|27975|Fowler|Fowler town
08|28105|Foxfield|Foxfield town
08|28305|Fraser|Fraser town
08|28360|Frederick|Frederick town
08|28690|Frisco|Frisco town
08|28745|Fruita|Fruita city
08|29185|Garden City|Garden City town
08|29680|Genoa|Genoa town
08|29735|Georgetown|Georgetown town
08|29955|Gilcrest|Gilcrest town
08|30340|Glendale|Glendale city
08|30780|Glenwood Springs|Glenwood Springs city
08|30835|Golden|Golden city
08|31550|Granada|Granada town
08|31605|Granby|Granby town
08|31660|Grand Junction|Grand Junction city
08|31715|Grand Lake|Grand Lake town
08|32155|Greeley|Greeley city
08|32650|Green Mountain Falls|Green Mountain Falls town
08|33035|Greenwood Village|Greenwood Village city
08|33310|Grover|Grover town
08|33640|Gunnison|Gunnison city
08|33695|Gypsum|Gypsum town
08|34520|Hartman|Hartman town
08|34740|Haswell|Haswell town
08|34960|Haxtun|Haxtun town
08|35070|Hayden|Hayden town
08|36610|Hillrose|Hillrose town
08|37215|Holly|Holly town
08|37270|Holyoke|Holyoke city
08|37380|Hooper|Hooper town
08|37545|Hotchkiss|Hotchkiss town
08|37600|Hot Sulphur Springs|Hot Sulphur Springs town
08|37820|Hudson|Hudson town
08|37875|Hugo|Hugo town
08|38370|Idaho Springs|Idaho Springs city
08|38535|Ignacio|Ignacio town
08|38590|Iliff|Iliff town
08|39195|Jamestown|Jamestown town
08|39855|Johnstown|Johnstown town
08|39965|Julesburg|Julesburg town
08|40185|Keenesburg|Keenesburg town
08|40515|Kersey|Kersey town
08|40570|Kim|Kim town
08|40790|Kiowa|Kiowa town
08|41010|Kit Carson|Kit Carson town
08|41560|Kremmling|Kremmling town
08|41835|Lafayette|Lafayette city
08|42055|La Jara|La Jara town
08|42110|La Junta|La Junta city
08|42330|Lake City|Lake City town
08|42495|Lakeside|Lakeside town
08|43000|Lakewood|Lakewood city
08|43110|Lamar|Lamar city
08|43550|Larkspur|Larkspur town
08|43605|La Salle|La Salle town
08|43660|Las Animas|Las Animas city
08|44100|La Veta|La Veta town
08|44320|Leadville|Leadville city
08|44980|Limon|Limon town
08|45255|Littleton|Littleton city
08|45530|Lochbuie|Lochbuie town
08|45695|Log Lane Village|Log Lane Village town
08|45955|Lone Tree|Lone Tree city
08|45970|Longmont|Longmont city
08|46355|Louisville|Louisville city
08|46465|Loveland|Loveland city
08|47070|Lyons|Lyons town
08|48060|Manassa|Manassa town
08|48115|Mancos|Mancos town
08|48445|Manitou Springs|Manitou Springs city
08|48500|Manzanola|Manzanola town
08|48555|Marble|Marble town
08|49600|Mead|Mead town
08|49875|Meeker|Meeker town
08|50040|Merino|Merino town
08|50480|Milliken|Milliken town
08|50920|Minturn|Minturn town
08|51250|Moffat|Moffat town
08|51635|Monte Vista|Monte Vista city
08|51690|Montezuma|Montezuma town
08|51745|Montrose|Montrose city
08|51800|Monument|Monument town
08|52075|Morrison|Morrison town
08|52350|Mountain View|Mountain View town
08|52550|Mountain Village|Mountain Village town
08|52570|Mount Crested Butte|Mount Crested Butte town
08|53120|Naturita|Naturita town
08|53175|Nederland|Nederland town
08|53395|New Castle|New Castle town
08|54330|Northglenn|Northglenn city
08|54880|Norwood|Norwood town
08|54935|Nucla|Nucla town
08|55045|Nunn|Nunn town
08|55155|Oak Creek|Oak Creek town
08|55540|Olathe|Olathe town
08|55705|Olney Springs|Olney Springs town
08|55870|Ophir|Ophir town
08|55980|Orchard City|Orchard City town
08|56145|Ordway|Ordway town
08|56365|Otis|Otis town
08|56420|Ouray|Ouray city
08|56475|Ovid|Ovid town
08|56860|Pagosa Springs|Pagosa Springs town
08|56970|Palisade|Palisade town
08|57025|Palmer Lake|Palmer Lake town
08|57245|Paoli|Paoli town
08|57300|Paonia|Paonia town
08|57400|Parachute|Parachute town
08|57630|Parker|Parker town
08|58235|Peetz|Peetz town
08|59005|Pierce|Pierce town
08|59830|Pitkin|Pitkin town
08|60160|Platteville|Platteville town
08|60600|Poncha Springs|Poncha Springs town
08|61315|Pritchett|Pritchett town
08|62000|Pueblo|Pueblo city
08|62660|Ramah|Ramah town
08|62880|Rangely|Rangely town
08|63045|Raymer (New Raymer)|Raymer (New Raymer) town
08|63265|Red Cliff|Red Cliff town
08|64090|Rico|Rico town
08|64200|Ridgway|Ridgway town
08|64255|Rifle|Rifle city
08|64970|Rockvale|Rockvale town
08|65190|Rocky Ford|Rocky Ford city
08|65740|Romeo|Romeo town
08|66895|Rye|Rye town
08|67005|Saguache|Saguache town
08|67280|Salida|Salida city
08|67830|Sanford|Sanford town
08|68105|San Luis|San Luis town
08|68655|Sawpit|Sawpit town
08|68930|Sedgwick|Sedgwick town
08|69040|Seibert|Seibert town
08|69150|Severance|Severance town
08|69645|Sheridan|Sheridan city
08|69700|Sheridan Lake|Sheridan Lake town
08|70195|Silt|Silt town
08|70250|Silver Cliff|Silver Cliff town
08|70360|Silver Plume|Silver Plume town
08|70525|Silverthorne|Silverthorne town
08|70580|Silverton|Silverton town
08|70635|Simla|Simla town
08|71755|Snowmass Village|Snowmass Village town
08|72395|South Fork|South Fork town
08|73330|Springfield|Springfield town
08|73715|Starkville|Starkville town
08|73825|Steamboat Springs|Steamboat Springs city
08|73935|Sterling|Sterling city
08|74485|Stratton|Stratton town
08|74815|Sugar City|Sugar City town
08|75640|Superior|Superior town
08|75970|Swink|Swink town
08|76795|Telluride|Telluride town
08|77290|Thornton|Thornton city
08|77510|Timnath|Timnath town
08|78610|Trinidad|Trinidad city
08|79270|Two Buttes|Two Buttes town
08|80040|Vail|Vail town
08|80865|Victor|Victor city
08|81030|Vilas|Vilas town
08|81690|Vona|Vona town
08|82130|Walden|Walden town
08|82350|Walsenburg|Walsenburg city
08|82460|Walsh|Walsh town
08|82735|Ward|Ward town
08|83230|Wellington|Wellington town
08|83450|Westcliffe|Westcliffe town
08|83835|Westminster|Westminster city
08|84440|Wheat Ridge|Wheat Ridge city
08|84770|Wiggins|Wiggins town
08|85045|Wiley|Wiley town
08|85155|Williamsburg|Williamsburg town
08|85485|Windsor|Windsor town
08|85705|Winter Park|Winter Park town
08|86090|Woodland Park|Woodland Park city
08|86310|Wray|Wray city
08|86475|Yampa|Yampa town
08|86750|Yuma|Yuma city
41|00275|Adair Village|Adair Village city
41|00350|Adams|Adams city
41|00500|Adrian|Adrian city
41|01000|Albany|Albany city
41|02000|Amity|Amity city
41|02250|Antelope|Antelope city
41|02800|Arlington|Arlington city
41|03050|Ashland|Ashland city
41|03150|Astoria|Astoria city
41|03200|Athena|Athena city
41|03250|Aumsville|Aumsville city
41|03300|Aurora|Aurora city
41|03650|Baker City|Baker City city
41|03800|Bandon|Bandon city
41|03850|Banks|Banks city
41|04000|Barlow|Barlow city
41|04800|Bay City|Bay City city
41|05350|Beaverton|Beaverton city
41|05800|Bend|Bend city
41|07200|Boardman|Boardman city
41|07300|Bonanza|Bonanza town
41|08650|Brookings|Brookings city
41|09050|Brownsville|Brownsville city
41|09800|Burns|Burns city
41|10050|Butte Falls|Butte Falls town
41|10750|Canby|Canby city
41|10850|Cannon Beach|Cannon Beach city
41|10950|Canyon City|Canyon City town
41|11000|Canyonville|Canyonville city
41|11150|Carlton|Carlton city
41|11600|Cascade Locks|Cascade Locks city
41|11850|Cave Junction|Cave Junction city
41|12400|Central Point|Central Point city
41|13050|Chiloquin|Chiloquin city
41|13750|Clatskanie|Clatskanie city
41|14400|Coburg|Coburg city
41|14750|Columbia City|Columbia City city
41|15000|Condon|Condon city
41|15250|Coos Bay|Coos Bay city
41|15350|Coquille|Coquille city
41|15550|Cornelius|Cornelius city
41|15800|Corvallis|Corvallis city
41|15950|Cottage Grove|Cottage Grove city
41|16250|Cove|Cove city
41|16950|Creswell|Creswell city
41|17300|Culver|Culver city
41|17700|Dallas|Dallas city
41|18250|Dayton|Dayton city
41|18300|Dayville|Dayville town
41|18850|Depoe Bay|Depoe Bay city
41|19100|Detroit|Detroit city
41|20100|Donald|Donald city
41|20500|Drain|Drain city
41|20900|Dufur|Dufur city
41|21050|Dundee|Dundee city
41|21150|Dunes City|Dunes City city
41|21250|Durham|Durham city
41|21550|Eagle Point|Eagle Point city
41|22200|Echo|Echo city
41|22550|Elgin|Elgin city
41|22800|Elkton|Elkton city
41|23500|Enterprise|Enterprise city
41|23800|Estacada|Estacada city
41|23850|Eugene|Eugene city
41|24250|Fairview|Fairview city
41|24550|Falls City|Falls City city
41|26050|Florence|Florence city
41|26200|Forest Grove|Forest Grove city
41|26650|Fossil|Fossil city
41|28000|Garibaldi|Garibaldi city
41|28100|Gaston|Gaston city
41|28200|Gates|Gates city
